user_id,birthdate,gender,married,has_children,home_country,home_city,latest_session,total_trips,total_cancellations,total_sessions,total_cancellation_rate,average_checked_bags,prefers_flights,prefers_hotels,prefers_both,conversion_rate,average_clicks,total_clicks,click_efficiency,average_hotel_discount,average_flight_discount,flight_discount_proportion,hotel_discount_proportion,both_discount_proportion,discount_responsiveness,total_hotel_usd_spent,total_flight_usd_spent,total_usd_spent,hotel_hunter_index,scaled_ads_per_km,flight_hunter_index
512976,1987-10-10,F,False,False,usa,los angeles,2023-06-18,5,0,8,0.0,0.5,0.0,0.2,0.8,0.625,19.875,159,31.8,0.0,0.15,0.25,0.0,0.0,0.0,1670,3852.71,5522.71,0.0,0.0,0.0
512984,1966-06-14,F,False,False,usa,spokane,2023-07-05,3,0,8,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.375,18.5,148,49.333333333333336,0.0,0.1,0.125,0.0,0.0,0.0,643,1012.95,1655.95,0.0,0.0,0.0
512999,1989-09-23,F,True,False,usa,new york,2023-05-31,3,0,8,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.375,14.0,112,37.333333333333336,0.0,0.15,0.125,0.0,0.0,0.0416666666666666,275,1543.25,1818.25,0.0,0.0,0.0
513004,1983-05-25,F,False,False,usa,providence,2023-07-06,4,0,8,0.0,0.5,0.25,0.0,0.75,0.5,20.125,161,40.25,0.0,0.0,0.0,0.0,0.0,0.0,409,1573.85,1982.85,0.0,0.0,0.0
513005,1995-10-25,F,False,False,usa,milwaukee,2023-05-19,1,0,8,0.0,1.0,0.0,0.0,1.0,0.125,11.875,95,95.0,0.1,0.1666666666666666,0.25,0.0,0.125,0.125,195,22.59,217.59,0.0,0.33179579797732,0.013824824915721661
513006,1966-01-27,F,True,False,usa,st. petersburg,2023-07-07,2,0,10,0.0,1.0,0.0,0.0,1.0,0.2,19.9,199,99.5,0.0833333333333333,0.1,0.1,0.3,0.0,0.0,278,1328.77,1606.77,0.0004840147751878,0.0,0.0
513026,1983-03-27,F,True,False,usa,chicago,2023-06-29,3,0,8,0.0,0.3333333333333333,0.0,0.0,1.0,0.375,18.25,146,48.66666666666666,0.05,0.1,0.125,0.125,0.0,0.0,626,694.54,1320.54,0.0,0.04863109862558337,0.0006078887328197922
513030,1985-08-14,F,False,False,usa,san jose,2023-03-22,3,0,8,0.0,0.0,0.0,0.0,1.0,0.375,12.25,98,32.666666666666664,0.1,0.125,0.25,0.125,0.0,0.0,487,606.83,1093.83,0.0,0.0,0.0
513031,1977-07-19,F,True,True,usa,detroit,2023-06-21,3,0,9,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,10.0,90,30.0,0.15,0.125,0.3333333333333333,0.0,0.1111111111111111,0.1481481481481481,602,700.8,1302.8,0.0,0.0,0.0
513058,1972-05-07,F,False,True,usa,new york,2023-07-13,6,0,8,0.0,0.4,0.5,0.1666666666666666,0.3333333333333333,0.75,28.875,231,38.5,0.075,0.0,0.0,0.25,0.0,0.0416666666666666,529,1926.31,2455.31,0.0,0.0,0.0
513089,1985-02-09,F,True,False,usa,sacramento,2023-06-06,3,0,8,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.375,17.625,141,47.0,0.15,0.075,0.25,0.25,0.0,0.1666666666666666,314,215.62,529.62,0.0017768437141765,0.0,0.0
513090,2002-04-19,M,False,True,usa,los angeles,2023-05-10,2,0,9,0.0,1.5,0.5,0.0,0.5,0.2222222222222222,13.666666666666666,123,61.5,0.15,0.1125,0.4444444444444444,0.1111111111111111,0.0,0.2222222222222222,65,1329.61,1394.61,0.0,0.33511947242719003,0.016755973621359502
513091,1952-10-25,F,True,False,usa,san diego,2023-07-08,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333332,93,0.0,0.0,0.075,0.2222222222222222,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513093,1968-07-28,F,False,False,usa,charlotte,2023-07-20,4,0,8,0.0,0.0,0.0,0.5,0.5,0.5,17.125,137,34.25,0.1,0.2,0.125,0.125,0.125,0.125,1635,695.82,2330.82,0.0012386957075531,0.0,0.0
513096,1994-05-05,F,True,True,usa,dallas,2023-05-16,2,0,8,0.0,1.5,0.5,0.0,0.5,0.25,9.5,76,38.0,0.15,0.05,0.125,0.125,0.0,0.0625,184,1047.79,1231.79,0.0,0.0,0.0
513103,1992-03-13,F,False,True,usa,philadelphia,2023-03-27,3,0,8,0.0,0.3333333333333333,0.0,0.0,1.0,0.375,16.25,130,43.333333333333336,0.0,0.1,0.375,0.0,0.0,0.0,446,1833.92,2279.92,0.0,0.02169315825881185,0.0008134934347054445
513126,1987-10-08,F,False,False,usa,san diego,2023-07-05,5,0,8,0.0,0.4,0.0,0.0,1.0,0.625,16.625,133,26.6,0.0,0.15,0.375,0.0,0.0,0.0,1143,1635.94,2778.94,0.0,0.07033164191081527,0.003956154857483359
513138,2006-12-04,F,False,True,usa,seattle,2023-06-08,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,7.75,62,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513164,1981-07-21,F,False,False,usa,mobile,2023-04-05,2,0,8,0.0,0.0,0.5,0.0,0.5,0.25,9.375,75,37.5,0.0833333333333333,0.0,0.0,0.375,0.0,0.0,100,309.77,409.77,0.0,0.0,0.0
513206,1976-06-02,M,False,False,usa,orlando,2023-04-30,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,6.75,54,0.0,0.0,0.15,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513216,1986-01-01,F,True,False,usa,new york,2023-05-14,4,0,9,0.0,0.5,0.25,0.0,0.75,0.4444444444444444,24.222222222222225,218,54.5,0.05,0.075,0.2222222222222222,0.1111111111111111,0.0,0.0555555555555555,344,1119.9,1463.9,0.0,0.023411096791854002,0.0003901849465309
513220,1978-10-28,F,False,False,usa,indianapolis,2023-06-28,5,0,8,0.0,0.4,0.0,0.0,1.0,0.625,24.5,196,39.2,0.125,0.0833333333333333,0.25,0.125,0.125,0.125,1467,1300.85,2767.85,0.0005691950070054,0.07988383067771049,0.001664246472452301
513221,1992-11-13,F,False,False,usa,kansas city,2023-04-30,1,0,8,0.0,0.0,0.0,0.0,1.0,0.125,13.625,109,109.0,0.2749999999999999,0.05,0.25,0.25,0.0,0.0,182,747.21,929.21,0.0,0.0,0.0
513227,1960-08-28,F,True,False,usa,new york,2023-06-22,2,0,10,0.0,0.0,0.0,0.0,1.0,0.2,17.5,175,87.5,0.075,0.075,0.2,0.2,0.0,0.0,403,1023.9,1426.9,0.0,0.0,0.0
513233,1985-03-23,F,True,True,usa,riverside,2023-06-14,3,0,9,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,12.555555555555555,113,37.66666666666666,0.05,0.05,0.1111111111111111,0.1111111111111111,0.0,0.037037037037037,766,734.81,1500.81,5.59022912863e-05,0.0,0.0
513236,1980-08-12,F,True,True,usa,philadelphia,2023-07-05,8,0,8,0.0,0.1666666666666666,0.0,0.25,0.75,1.0,21.0,168,21.0,0.05,0.0,0.0,0.125,0.0,0.03125,2098,3306.79,5404.79,0.0001241880015284,0.0,0.0
513237,1987-10-22,F,True,True,canada,toronto,2023-04-04,2,0,8,0.0,0.0,0.0,0.5,0.5,0.25,17.375,139,69.5,0.15,0.05,0.125,0.125,0.0,0.0625,359,588.8,947.8,0.0,0.0,0.0
513241,1987-09-14,F,False,True,usa,las vegas,2023-06-20,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,6.25,50,0.0,0.15,0.2,0.25,0.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513242,1994-09-16,F,False,False,usa,detroit,2023-07-14,2,0,10,0.0,0.0,0.0,0.0,1.0,0.2,12.2,122,61.0,0.0,0.125,0.4,0.0,0.0,0.0,405,1016.84,1421.84,0.0,0.16318811521960708,0.008159405760980355
513259,1970-01-11,F,True,False,usa,seattle,2023-04-17,3,0,8,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.375,17.5,140,46.66666666666666,0.1,0.175,0.125,0.125,0.125,0.125,651,1273.15,1924.15,0.0,0.0,0.0
513261,1964-07-05,F,True,True,usa,new york,2023-05-16,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,12.666666666666666,114,0.0,0.1,0.0,0.0,0.1111111111111111,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513289,1989-03-07,F,False,False,canada,calgary,2023-05-09,1,0,8,0.0,0.0,0.0,0.0,1.0,0.125,15.5,124,124.0,0.1166666666666666,0.05,0.125,0.375,0.0,0.0,437,189.31,626.31,0.0,0.0,0.0
513296,1986-06-05,F,False,False,usa,columbus,2023-06-01,3,0,8,0.0,0.0,0.0,0.0,1.0,0.375,25.0,200,66.66666666666667,0.05,0.175,0.125,0.0,0.125,0.125,1193,1027.75,2220.75,0.0,0.0,0.0
513317,1969-02-21,F,True,False,usa,dallas,2023-06-14,1,0,8,0.0,0.0,1.0,0.0,0.0,0.125,16.875,135,135.0,0.1,0.1166666666666666,0.125,0.0,0.25,0.125,0,73.87,73.87,0.0,0.059474924120223024,0.0008673426434199186
513322,1973-01-04,F,False,False,usa,new york,2023-07-04,3,0,9,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,18.11111111111111,163,54.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,567,1703.66,2270.66,0.0,0.0,0.0
513338,1969-07-21,F,True,False,usa,oklahoma city,2023-05-15,3,0,8,0.0,0.0,0.0,0.0,1.0,0.375,13.875,111,37.0,0.05,0.1833333333333333,0.25,0.0,0.125,0.125,330,1010.93,1340.93,0.0,0.0,0.0
513339,1995-04-01,F,False,False,usa,new york,2023-06-26,2,0,8,0.0,0.5,0.0,0.0,1.0,0.25,17.5,140,70.0,0.1,0.1,0.125,0.125,0.0,0.0,457,606.86,1063.86,0.0,0.0,0.0
513345,2000-11-02,F,True,True,usa,lubbock,2023-06-16,2,0,9,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,14.555555555555555,131,65.5,0.1,0.1666666666666666,0.2222222222222222,0.0,0.1111111111111111,0.0,181,0.0,181.0,0.0,0.0,0.0
513347,1974-10-08,F,True,True,usa,los angeles,2023-06-05,1,0,10,0.0,1.0,0.0,0.0,1.0,0.1,16.9,169,169.0,0.15,0.1125,0.4,0.1,0.0,0.0,129,378.92,507.92,0.0,0.16189546253082895,0.007285295813887304
513366,1979-10-26,F,False,False,canada,montreal,2023-07-05,3,0,8,0.0,0.3333333333333333,0.0,0.0,1.0,0.375,19.5,156,52.0,0.0666666666666666,0.1,0.0,0.25,0.125,0.125,790,808.87,1598.87,0.0005392094425338,0.0,0.0
513381,1973-02-03,F,True,True,usa,akron,2023-07-09,3,0,8,0.0,0.6666666666666666,0.0,0.0,1.0,0.375,13.125,105,35.0,0.05,0.05,0.125,0.25,0.0,0.0,343,1299.39,1642.39,0.0001401095401859,0.0,0.0
513387,1974-11-28,F,True,True,usa,chicago,2023-05-25,5,0,8,0.0,0.25,0.0,0.2,0.8,0.625,13.625,109,21.8,0.0,0.25,0.125,0.0,0.0,0.0,2474,742.54,3216.54,0.0,0.0,0.0
513397,1970-08-20,F,False,False,usa,new york,2023-06-01,5,0,8,0.0,0.5,0.2,0.2,0.6,0.625,21.875,175,35.0,0.05,0.0,0.0,0.125,0.0,0.025,614,1450.73,2064.73,9.95096166093e-05,0.0,0.0
513402,1978-08-03,F,True,True,usa,tacoma,2023-05-14,1,0,8,0.0,1.0,0.0,0.0,1.0,0.125,13.625,109,109.0,0.25,0.1,0.125,0.125,0.0,0.0,520,584.21,1104.21,0.0,0.0,0.0
513408,1992-05-28,M,False,True,usa,modesto,2023-07-04,2,0,8,0.0,0.5,0.0,0.0,1.0,0.25,27.625,221,110.5,0.05,0.15,0.125,0.125,0.0,0.0,1935,2941.79,4876.79,0.0,0.5570806169497943,0.010445261567808643
513422,1982-02-05,F,True,False,usa,new orleans,2023-03-09,2,0,8,0.0,0.5,0.0,0.0,1.0,0.25,12.5,100,50.0,0.1,0.0,0.0,0.125,0.0,0.0,409,573.43,982.43,0.0,0.0,0.0
513425,1974-06-03,F,True,True,usa,burlington,2023-05-29,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,87,0.0,0.05,0.0,0.0,0.1111111111111111,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513438,1972-10-02,F,True,True,usa,san antonio,2023-06-07,1,0,8,0.0,1.0,0.0,0.0,1.0,0.125,15.25,122,122.0,0.0,0.1,0.25,0.0,0.0,0.0,618,348.1,966.1,0.0,0.0,0.0
513441,1988-09-06,F,False,True,usa,madison,2023-06-07,2,1,8,0.5,1.0,0.5,0.0,0.5,0.25,11.25,90,45.0,0.1,0.05,0.125,0.25,0.0,0.0625,0,1964.94,1964.94,0.0,0.0,0.0
513470,1976-06-02,F,True,True,usa,san diego,2023-05-16,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,13.875,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513495,1993-03-13,F,False,False,usa,san diego,2023-05-27,2,0,8,0.0,1.0,0.0,0.5,0.5,0.25,13.875,111,55.5,0.1,0.125,0.125,0.0,0.125,0.0625,511,344.89,855.89,0.0,0.0,0.0
513497,1979-09-12,F,False,False,usa,las vegas,2023-06-14,2,0,8,0.0,0.0,0.0,0.5,0.5,0.25,13.0,104,52.0,0.1166666666666666,0.0,0.0,0.375,0.0,0.1875,257,673.96,930.96,0.0023237485670615,0.0,0.0
513509,1987-12-28,F,False,False,usa,new york,2023-04-28,2,0,8,0.0,0.5,1.0,0.0,0.0,0.25,15.625,125,62.5,0.05,0.05,0.125,0.125,0.0,0.125,0,598.77,598.77,0.0,0.0,0.0
513543,1991-09-07,F,False,True,usa,new york,2023-05-24,3,1,8,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.375,45.75,366,122.0,0.1,0.0,0.0,0.125,0.0,0.0416666666666666,382,1110.58,1492.58,0.0,0.0,0.0
513546,1979-03-04,F,False,False,usa,louisville,2023-07-04,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40,0.0,0.05,0.1,0.0,0.0,0.125,0.0,0,0.0,0.0,0.0,0.0,0.0
513555,1978-08-09,F,False,False,usa,seattle,2023-07-10,5,0,9,0.0,0.5,0.2,0.2,0.6,0.5555555555555556,16.444444444444443,148,29.6,0.0,0.0,0.0,0.0,0.0,0.0,764,2282.68,3046.68,0.0,0.0,0.0
513568,1963-10-04,F,False,False,canada,halifax,2023-04-21,2,0,8,0.0,0.0,0.0,0.5,0.5,0.25,10.25,82,41.0,0.1,0.1,0.125,0.125,0.0,0.0625,331,1185.97,1516.97,0.0,0.0,0.0
513569,2006-01-09,F,False,False,usa,boston,2023-03-11,2,0,9,0.0,1.0,0.0,0.5,0.5,0.2222222222222222,9.666666666666666,87,43.5,0.15,0.15,0.3333333333333333,0.1111111111111111,0.0,0.0555555555555555,95,628.7,723.7,0.0002292701566679,0.0,0.0
513582,1975-02-14,F,True,False,usa,los angeles,2023-04-27,3,0,8,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.375,16.75,134,44.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,303,2041.54,2344.54,0.0,0.0,0.0
513602,1997-06-21,F,False,False,usa,new york,2023-07-05,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,13.375,107,0.0,0.05,0.175,0.25,0.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513611,1975-06-09,F,False,False,usa,washington,2023-06-18,3,0,8,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.375,16.25,130,43.333333333333336,0.05,0.0666666666666666,0.375,0.125,0.0,0.0416666666666666,771,819.16,1590.16,0.0003192268500827,0.04900093823883412,0.0012250234559708518
513613,1977-02-16,M,False,False,usa,orlando,2023-07-18,3,0,8,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.375,12.5,100,33.333333333333336,0.1,0.15,0.125,0.125,0.0,0.0416666666666666,527,669.94,1196.94,0.0009584766271812,0.0,0.0
513620,2006-05-14,F,False,False,canada,toronto,2023-07-16,3,0,9,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,18.555555555555557,167,55.66666666666666,0.15,0.1333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.074074074074074,754,203.42,957.42,0.0,0.0,0.0
513625,1995-09-25,F,False,True,usa,kansas city,2023-07-03,3,1,8,0.3333333333333333,1.0,0.3333333333333333,0.0,0.6666666666666666,0.375,24.75,198,66.0,0.0,0.125,0.5,0.0,0.0,0.1666666666666666,440,2496.04,2936.04,0.0,0.05924341925666395,0.003702713703541497
513627,1965-11-05,F,True,False,usa,atlanta,2023-06-27,3,0,8,0.0,0.6666666666666666,0.0,0.0,1.0,0.375,19.0,152,50.66666666666666,0.1,0.0,0.0,0.125,0.0,0.0,816,654.97,1470.97,0.0,0.0,0.0
513628,1983-11-09,F,True,False,usa,fresno,2023-06-26,3,0,8,0.0,1.0,0.0,0.0,1.0,0.375,17.75,142,47.333333333333336,0.1,0.5,0.125,0.125,0.0,0.0,584,1274.98,1858.98,0.0,0.0,0.0
513638,1967-12-01,F,True,True,canada,toronto,2023-07-02,4,0,8,0.0,0.5,0.0,0.0,1.0,0.5,18.625,149,37.25,0.0,0.0,0.0,0.0,0.0,0.0,655,2862.1,3517.1,0.0,0.0,0.0
513659,1982-07-13,F,False,False,usa,honolulu,2023-06-03,3,0,8,0.0,0.0,0.0,0.0,1.0,0.375,15.25,122,40.66666666666666,0.05,0.05,0.125,0.125,0.0,0.0,404,2152.75,2556.75,0.0,0.0,0.0
513661,1998-05-22,F,False,False,canada,winnipeg,2023-06-03,1,0,8,0.0,0.0,0.0,1.0,0.0,0.125,9.25,74,74.0,0.0,0.35,0.125,0.0,0.0,0.0,472,0.0,472.0,0.0,0.0,0.0
513683,1970-10-02,M,True,False,usa,fort worth,2023-06-16,4,0,8,0.0,1.3333333333333333,0.0,0.25,0.75,0.5,21.625,173,43.25,0.2,0.15,0.5,0.125,0.0,0.03125,536,830.37,1366.37,0.0007005477009298,0.06539700334070854,0.00490477525055314
513714,2001-02-11,F,False,False,usa,phoenix,2023-03-29,1,0,8,0.0,0.0,1.0,0.0,0.0,0.125,8.25,66,66.0,0.0,0.125,0.25,0.0,0.0,0.25,0,248.43,248.43,0.0,0.0,0.0
513721,1983-01-14,F,False,False,usa,nashville,2023-05-25,5,0,9,0.0,0.75,0.0,0.2,0.8,0.5555555555555556,14.444444444444445,130,26.0,0.0,0.05,0.1111111111111111,0.0,0.0,0.0,949,1454.58,2403.58,0.0,0.0,0.0
513742,1992-08-26,F,False,True,usa,louisville,2023-07-01,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,8.5,68,0.0,0.0,0.15,0.125,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513761,1985-02-26,F,False,False,usa,los angeles,2023-07-04,3,0,8,0.0,0.3333333333333333,0.0,0.0,1.0,0.375,19.75,158,52.66666666666666,0.25,0.1,0.125,0.125,0.0,0.0,514,1577.71,2091.71,0.0014767227104827,0.0,0.0
513776,1957-07-19,F,False,False,usa,chicago,2023-05-22,2,0,9,0.0,0.0,0.0,0.5,0.5,0.2222222222222222,10.444444444444445,94,47.0,0.1166666666666666,0.15,0.0,0.2222222222222222,0.1111111111111111,0.1666666666666666,326,235.62,561.62,0.0007529118725144,0.0,0.0
513787,1981-05-28,M,True,False,usa,memphis,2023-04-30,6,1,8,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.0,0.8333333333333334,0.75,43.25,346,57.66666666666666,0.1,0.1,0.25,0.0,0.125,0.1458333333333333,878,3368.35,4246.35,0.0,0.03526170421118136,0.0008815426052795341
513791,1985-08-23,F,False,False,canada,toronto,2023-04-19,4,0,8,0.0,0.5,0.0,0.0,1.0,0.5,16.25,130,32.5,0.1,0.2499999999999999,0.25,0.125,0.0,0.0,562,1675.76,2237.76,0.0,0.047190161074246575,0.0029493850671404097
513796,1978-12-07,F,True,False,usa,tacoma,2023-05-17,3,0,8,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.375,17.0,136,45.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,551,2239.94,2790.94,0.0,0.0,0.0
513800,1971-05-09,M,True,True,usa,indianapolis,2023-05-22,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,7.375,59,0.0,0.0,0.1,0.125,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
513807,1979-08-18,F,True,True,usa,chicago,2023-07-14,4,1,8,0.25,2.75,0.25,0.0,0.75,0.5,41.375,331,82.75,0.25,0.05,0.125,0.125,0.0,0.03125,595,2831.36,3426.36,0.0,0.0,0.0
513823,1978-09-23,F,True,False,usa,new york,2023-06-21,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,9.875,79,0.0,0.15,0.05,0.0,0.125,0.125,0.0,0,0.0,0.0,0.0,0.0,0.0
513826,1981-02-10,F,False,False,usa,el paso,2023-05-05,4,0,10,0.0,0.5,0.5,0.0,0.5,0.4,16.0,160,40.0,0.0,0.2,0.3,0.0,0.0,0.15,364,1788.21,2152.21,0.0,0.15840104123006882,0.009504062473804128
513844,1987-09-28,M,True,False,usa,oklahoma city,2023-07-16,3,0,8,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,14.625,117,39.0,0.15,0.15,0.125,0.125,0.0,0.0833333333333333,1146,1044.62,2190.62,0.0,0.0,0.0
513853,1975-04-11,F,False,True,usa,san francisco,2023-07-03,3,0,9,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,20.11111111111111,181,60.333333333333336,0.125,0.0,0.0,0.2222222222222222,0.0,0.0,599,1251.04,1850.04,0.0,0.0,0.0
513856,1987-06-06,M,False,False,canada,london,2023-07-16,1,0,8,0.0,1.0,0.0,0.0,1.0,0.125,13.625,109,109.0,0.0,0.1125,0.5,0.0,0.0,0.0,138,376.91,514.91,0.0,0.1843728616343261,0.010370973466930843
513860,1959-08-09,F,True,False,canada,montreal,2023-06-23,3,0,8,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.375,17.125,137,45.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,665,1379.18,2044.18,0.0,0.0,0.0
513869,1983-06-07,F,False,True,usa,newark,2023-04-17,3,1,8,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.375,34.0,272,90.66666666666669,0.1,0.1333333333333333,0.25,0.0,0.125,0.0833333333333333,245,8463.12,8708.12,0.0,0.0,0.0
513875,1989-07-20,F,True,True,usa,orlando,2023-07-09,5,1,8,0.2,0.75,0.2,0.2,0.6,0.625,39.25,314,62.8,0.0,0.2,0.125,0.0,0.0,0.025,898,3485.63,4383.63,0.0,0.0,0.0
513917,1968-04-18,F,True,True,usa,philadelphia,2023-06-15,3,0,8,0.0,0.6666666666666666,0.0,0.0,1.0,0.375,14.625,117,39.0,0.05,0.15,0.25,0.125,0.0,0.0,504,1777.12,2281.12,0.0002165329257419,0.0,0.0
513926,1986-08-14,M,False,False,usa,new york,2023-06-22,4,0,8,0.0,0.5,0.25,0.0,0.75,0.5,24.375,195,48.75,0.1,0.15,0.125,0.125,0.0,0.03125,1174,1712.24,2886.24,0.0015348363265826,0.0055001296413068395,0.00010312743077450324
513933,1985-09-13,M,False,False,canada,toronto,2023-07-06,3,0,8,0.0,0.6666666666666666,0.0,0.0,1.0,0.375,23.75,190,63.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,396,868.36,1264.36,0.0,0.0,0.0
513953,1984-08-20,F,True,False,usa,tacoma,2023-05-12,2,0,9,0.0,0.0,0.0,0.5,0.5,0.2222222222222222,7.222222222222222,65,32.5,0.0,0.2,0.1111111111111111,0.0,0.0,0.0,334,261.42,595.42,0.0,0.22030764596058228,0.004895725465790718
513956,1996-03-13,F,False,False,canada,vancouver,2023-04-27,4,0,8,0.0,0.5,0.5,0.0,0.5,0.5,16.0,128,32.0,0.05,0.1833333333333333,0.25,0.0,0.125,0.1875,172,2171.37,2343.37,0.0,0.06629350186769863,0.0030384521689361863
513964,1974-12-08,F,False,False,usa,colorado springs,2023-06-13,5,0,8,0.0,0.4,0.4,0.0,0.6,0.625,13.75,110,22.0,0.15,0.2,0.125,0.125,0.0,0.05,917,1656.76,2573.76,0.0,0.0,0.0
513967,1986-06-04,F,False,False,usa,phoenix,2023-07-04,6,0,9,0.0,0.6666666666666666,0.0,0.0,1.0,0.6666666666666666,16.22222222222222,146,24.33333333333333,0.1,0.075,0.2222222222222222,0.1111111111111111,0.0,0.0,1256,4037.99,5293.99,0.0,0.013785589981675837,0.00022975983302793058
513995,1986-01-22,F,True,True,usa,dallas,2023-07-06,4,0,8,0.0,0.5,0.0,0.5,0.5,0.5,13.625,109,27.25,0.05,0.15,0.25,0.125,0.0,0.0625,1134,87.58,1221.58,0.0,0.0,0.0
514002,1985-02-14,F,False,False,usa,los angeles,2023-07-18,5,0,8,0.0,0.4,0.0,0.0,1.0,0.625,33.125,265,53.0,0.0,0.0,0.0,0.0,0.0,0.0,845,2340.8,3185.8,0.0,0.0,0.0
514003,1986-10-01,F,True,False,usa,chicago,2023-04-12,3,0,8,0.0,1.3333333333333333,0.0,0.0,1.0,0.375,20.25,162,54.0,0.0,0.1333333333333333,0.375,0.0,0.0,0.0,1070,764.23,1834.23,0.0,0.0,0.0
514021,1947-06-01,F,False,False,usa,nashville,2023-06-25,2,0,8,0.0,0.0,0.0,1.0,0.0,0.25,8.125,65,32.5,0.125,0.0,0.0,0.25,0.0,0.25,620,0.0,620.0,0.003013151190931,0.0,0.0
514023,1979-11-19,M,False,True,usa,los angeles,2023-06-11,3,0,8,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.375,14.25,114,38.0,0.05,0.1,0.25,0.125,0.0,0.0416666666666666,460,797.38,1257.38,0.0001241880015284,0.0,0.0
514053,1981-04-15,F,True,True,canada,victoria,2023-06-06,2,0,8,0.0,0.0,0.0,0.5,0.5,0.25,7.75,62,31.0,0.1,0.125,0.125,0.125,0.125,0.125,336,339.66,675.66,0.0002181250796076,0.12778402681541245,0.0019966254189908196
514071,1985-06-18,F,False,False,usa,new york,2023-03-26,3,0,8,0.0,0.6666666666666666,0.0,0.0,1.0,0.375,16.0,128,42.66666666666666,0.0,0.05,0.25,0.0,0.0,0.0,936,1221.33,2157.33,0.0,0.03560458541659807,0.0004450573177074759
514076,1966-09-06,F,True,True,usa,new york,2023-07-11,2,0,9,0.0,1.0,0.0,0.5,0.5,0.2222222222222222,9.444444444444445,85,42.5,0.1,0.05,0.1111111111111111,0.1111111111111111,0.0,0.0555555555555555,366,98.83,464.83,0.0,0.0,0.0
514113,2006-06-28,F,False,True,usa,jacksonville,2023-06-25,2,0,8,0.0,0.0,0.0,0.5,0.5,0.25,11.0,88,44.0,0.0,0.1,0.125,0.0,0.0,0.0,213,309.1,522.1,0.0,0.0,0.0
514132,1986-07-18,F,False,True,usa,san antonio,2023-06-12,5,0,8,0.0,0.4,0.2,0.0,0.8,0.625,16.125,129,25.8,0.0,0.1,0.125,0.0,0.0,0.025,518,1916.08,2434.08,0.0,0.0,0.0
514133,1981-11-28,F,True,False,usa,portland,2023-06-16,3,0,8,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,14.375,115,38.333333333333336,0.0,0.075,0.25,0.0,0.0,0.0833333333333333,510,481.89,991.89,0.0,0.016486734373542786,0.0003091262695039272
